Molecule_1:CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1; Pred:0.0; Label:0
Molecule_306:CC(=O)c1cccc2c1OC1(C)OOC21C; Pred:1.0; Label:1
Molecule_307:CC(=O)OC(C)CN(CC(C)OC(C)=O)N=O; Pred:1.0; Label:1
Molecule_308:Nc1cc2nc3ccc(Cl)cc3nc2cc1N; Pred:1.0; Label:1
Molecule_309:Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-]; Pred:0.0; Label:1
Molecule_310:Cc1ccc2nsc(NC(=O)C(Cl)Cl)c2c1; Pred:1.0; Label:1
Molecule_311:O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12; Pred:0.0; Label:1
Molecule_312:O=[N+]([O-])c1ccc2[nH]c3ccc([N+](=O)[O-])cc3c2c1; Pred:1.0; Label:1
Molecule_313:O=C1OC(O)C(C(Cl)Br)=C1Cl; Pred:1.0; Label:1
Molecule_314:O=C1NCNC(=O)N1; Pred:0.0; Label:1
Molecule_315:O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1; Pred:1.0; Label:1
Molecule_316:C=CCc1ccccc1N.[Pd+2]; Pred:0.0; Label:1
Molecule_317:CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1; Pred:1.0; Label:1
Molecule_318:COP(=S)(OC)Oc1ccc(N)c(C)c1; Pred:0.0; Label:1
Molecule_319:CCC(=O)C(=O)CC; Pred:1.0; Label:1
Molecule_320:CCc1ccc(/C=C/c2ccc(N)cc2)cc1; Pred:1.0; Label:1
Molecule_321:C1CN1; Pred:1.0; Label:1
Molecule_322:Cn1c(N)nc2cc(Cl)ccc21; Pred:1.0; Label:1
Molecule_323:CCCN(CCCN(C)C)C1C/C(=C\c2sc3ccccc3[n+]2C)c2ccccc2N1c1ccccc1; Pred:1.0; Label:1
Molecule_324:O=[N+]([O-])c1ccc2c(c1)Oc1ccc([N+](=O)[O-])cc1O2; Pred:1.0; Label:1
Molecule_325:O=[N+]([O-])c1cc2ccc3cccc4ccc(c1O)c2c34; Pred:1.0; Label:1
Molecule_326:Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_327:BrCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32; Pred:1.0; Label:1
Molecule_328:OCCCl; Pred:1.0; Label:1
Molecule_329:Oc1cc(O)c2ccccc2c1; Pred:1.0; Label:1
Molecule_330:O=S(=O)(O)Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34; Pred:1.0; Label:1
Molecule_331:O=[N+]([O-])c1cc([N+](=O)[O-])c2c3c(c4cccc5ccc1c2c54)CCCC3; Pred:1.0; Label:1
Molecule_332:Cc1cc(N)c([N+](=O)[O-])cc1N; Pred:1.0; Label:1
Molecule_333:Cc1cc2cccc3ccc4cc5ccccc5c1c4c32; Pred:1.0; Label:1
Molecule_334:O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCCC3; Pred:1.0; Label:1
Molecule_335:O=[N+]([O-])c1ccc2c(CCO)c[nH]c2c1; Pred:1.0; Label:1
Molecule_336:O=[Cr](=O)=O; Pred:1.0; Label:1
Molecule_337:Cc1c2cc(CO)ccc2nc2c1ccc1ccccc12; Pred:1.0; Label:1
Molecule_338:O=c1c2nc3ccccc3c-2n[nH]n1/N=C/c1ccccc1; Pred:1.0; Label:1
Molecule_339:O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_340:O[C@H]1C=Cc2c(cc3c4c(c5ccccc5cc24)-c2ccccc2-3)[C@@H]1O; Pred:1.0; Label:1
Molecule_341:CCCCC(CC)COC(=O)c1ccc(N(C)C)c([N+](=O)[O-])c1; Pred:0.0; Label:1
Molecule_342:BrCCC(Br)Br; Pred:1.0; Label:1
Molecule_343:CCCCON(OC(C)=O)C(=O)c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_344:Cn1cc2ccc([N+](=O)[O-])cc2n1; Pred:1.0; Label:1
Molecule_345:COc1nsc2c(N)cccc12; Pred:1.0; Label:1
Molecule_346:Nc1ccc2cc3ccc(N)cc3nc2c1; Pred:1.0; Label:1
Molecule_347:COc1cc2c(c3ccc4ccccc4c13)CCC2=O; Pred:1.0; Label:1
Molecule_348:O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O; Pred:1.0; Label:1
Molecule_349:[N-]=[N+]=NC(c1ccccc1)c1ccccc1; Pred:1.0; Label:1
Molecule_350:C/C=C/C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O; Pred:1.0; Label:1
Molecule_351:Nc1ncnc2c1ncn2C(c1ccccc1)c1ccccc1; Pred:1.0; Label:1
Molecule_352:COC(=O)[C@H](N)CSCCCl; Pred:1.0; Label:1
Molecule_353:O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21; Pred:1.0; Label:1
Molecule_354:CCc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1; Pred:1.0; Label:1
Molecule_355:COC(=O)c1ccc([N+](=O)[O-])o1; Pred:1.0; Label:1
Molecule_356:Cc1cn([C@@H]2C[C@@H](N=[N+]=[N-])[C@H](CO)O2)c(=O)[nH]c1=O; Pred:1.0; Label:1
Molecule_357:CC(C)(C)c1ccc(OCC2CO2)cc1; Pred:1.0; Label:1
Molecule_358:O[C@H]1c2ccc3cc4c(ccc5ccccc54)nc3c2[C@@H]2O[C@@H]2[C@@H]1O; Pred:1.0; Label:1
Molecule_359:Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]; Pred:0.0; Label:1
Molecule_360:COc1cc(O)c2c(=O)c3cc(OC)ccc3oc2c1; Pred:0.0; Label:1
Molecule_361:CCCOS(C)(=O)=O; Pred:1.0; Label:1
Molecule_362:NN; Pred:1.0; Label:1
Molecule_363:CN1C[C@@H](CBr)CC2c3cccc4[nH]cc(c34)C[C@H]21; Pred:1.0; Label:1
Molecule_364:CC[C@@]1(O)C[C@@H](O[C@H]2C[C@@H](N(C)C)[C@@H](O)[C@@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@@H]1C(=O)OC; Pred:1.0; Label:1
Molecule_365:Cc1cnc2ccccc2c1; Pred:0.0; Label:1
Molecule_366:O=[N+]([N-]c1ccccc1)c1ccccc1; Pred:0.0; Label:1
Molecule_367:CCN(CC)c1ccc(/N=N/c2ccc(/N=N/c3c(S(=O)(=O)[O-])cc4ccc(N)cc4c3O)c(OCCO)c2)cc1; Pred:1.0; Label:1
Molecule_368:CS(=O)(=O)OCCC[NH2+]CCCOS(C)(=O)=O; Pred:1.0; Label:1
Molecule_369:Cc1ccc2c3c1ccc1cccc(c13)C2; Pred:1.0; Label:1
Molecule_370:O=C1C=C(CCl)C(O)O1; Pred:1.0; Label:1
Molecule_371:O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc1ccccc12; Pred:1.0; Label:1
Molecule_372:COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1; Pred:1.0; Label:1
Molecule_373:O=[N+]([O-])c1cccc2c(Cl)nsc12; Pred:1.0; Label:1
Molecule_374:Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN(C)CCCN(Cc3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)Cc3ccc(OCc4ccccc4)c(OCc4ccccc4)c3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1; Pred:1.0; Label:1
Molecule_375:O=C1C(Cl)=C(Cl)C(=O)c2ccccc21; Pred:1.0; Label:1
Molecule_376:CCC(=O)N(O)c1ccc(/C=C/c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_377:O=c1cc2ccc3cccc4ccc([nH]1)c2c34; Pred:1.0; Label:1
Molecule_378:Nc1cccc2c1Cc1ccccc1-2; Pred:1.0; Label:1
Molecule_379:c1cc2c3c(c1)C1NC1c1cccc(c1-3)C1NC21; Pred:1.0; Label:1
Molecule_380:[Hg]; Pred:0.0; Label:1
Molecule_381:C1CO1; Pred:1.0; Label:1
Molecule_382:NNc1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_383:c1cc2ccc3cccc4ccc(c1)c2c34; Pred:1.0; Label:1
Molecule_384:O=NN1CCOCC1; Pred:1.0; Label:1
Molecule_385:CCCCON(OC(C)=O)C(=O)c1cccc([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_386:Cc1cnc2c(ccc3c2nc(N)n3C)n1; Pred:1.0; Label:1
Molecule_387:CCc1c(O)c(O)c2c(c1O)=C(O)C(=O)C(=O)C=2O; Pred:1.0; Label:1
Molecule_388:CC[NH2+]C(=O)N(C=O)CCN(C)C.O=N[O-]; Pred:1.0; Label:1
Molecule_389:O=C(Cl)c1ccccc1Cl; Pred:1.0; Label:1
Molecule_390:ONc1ccccc1-c1ccccc1; Pred:1.0; Label:1
Molecule_391:O=c1c(O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12; Pred:1.0; Label:1
Molecule_392:O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1cccc([N+](=O)[O-])c12; Pred:1.0; Label:1
Molecule_393:O[C@@H]1C=Cc2c(ccc3c2sc2ccccc23)[C@H]1O; Pred:1.0; Label:1
Molecule_394:NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1; Pred:1.0; Label:1
Molecule_395:O=CN(O)c1ccc(/C=C/c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_396:O=[N+]([O-])c1ccccc1Br; Pred:0.0; Label:1
Molecule_397:CN(C)CCNC(=O)c1cccc2cc3ccccc3cc12; Pred:1.0; Label:1
Molecule_398:O=C(/C=C/c1ccc([N+](=O)[O-])o1)N/N=C/c1ccc([N+](=O)[O-])o1; Pred:1.0; Label:1
Molecule_399:Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O; Pred:1.0; Label:1
Molecule_400:Cc1cc2c(nc(N)n2C)c2nccnc12; Pred:1.0; Label:1
Molecule_401:O=c1c2cccc3ccc4cccc1c4c32; Pred:1.0; Label:1
Molecule_402:CC1=C(N=O)CNc2c1nc1c(C)cccn21; Pred:1.0; Label:1
Molecule_403:CCCNNCCC; Pred:1.0; Label:1
Molecule_404:O=[N+]([O-])c1ccc(-c2nc3sccn3c2[N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_405:O=[N+]([O-])c1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1; Pred:1.0; Label:1
Molecule_406:O=C1OCC(C(Br)Br)=C1Br; Pred:1.0; Label:1
Molecule_407:Nc1cccc2c1-c1ccccc1C2; Pred:1.0; Label:1
Molecule_408:CCCCCCN=[N+]=[N-]; Pred:1.0; Label:1
Molecule_409:O=[N+]([O-])c1ccc2c(c1)c([N+](=O)[O-])cc1c([N+](=O)[O-])cccc12; Pred:1.0; Label:1
Molecule_410:O=C(O)Nc1ccc(-c2ccccc2)cc1; Pred:1.0; Label:1
Molecule_411:NC(=O)/C=C/c1ccc([N+](=O)[O-])o1; Pred:1.0; Label:1
Molecule_412:C[C@@H]1O[C@@H]1C; Pred:1.0; Label:1
Molecule_413:CCN(C=O)N=O; Pred:1.0; Label:1
Molecule_414:O=C(CCBr)N1CCN(C(=O)CCBr)CC1; Pred:0.0; Label:1
Molecule_415:CC(C)=CCOc1c2occc2cc2ccc(=O)oc12; Pred:0.0; Label:1
Molecule_416:O=P1(Oc2ccccc2)OCc2ccccc2O1; Pred:0.0; Label:1
Molecule_417:CCCOc1cc(/N=N/c2ccccc2)ccc1/N=N/c1c(S(=O)(=O)[O-])cc2ccc(N)cc2c1O; Pred:1.0; Label:1
Molecule_418:O=[N+]([O-])c1ccc(Oc2ccc(N=C=S)cc2)cc1; Pred:1.0; Label:1
Molecule_419:BB; Pred:0.0; Label:1
Molecule_420:CCN(CC)/[N+]([O-])=N/[O-]; Pred:1.0; Label:1
Molecule_421:Cc1cc2[nH]c3cc(C)c4ccccc4c3c2c2ccccc12; Pred:1.0; Label:1
Molecule_422:O=[N+]([O-])c1ccc(CCO)cc1; Pred:1.0; Label:1
Molecule_423:Nc1cccc2c(Cl)nsc12; Pred:1.0; Label:1
Molecule_424:Nc1ccc(NCCO)c([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_425:Cc1ccc(C)c2c1[nH]c1ccccc12; Pred:1.0; Label:1
Molecule_426:Cc1cc(/N=N/c2ccccc2C)c(N)cc1N; Pred:1.0; Label:1
Molecule_427:Nc1ccc2ccc3ccccc3c2c1; Pred:1.0; Label:1
Molecule_428:OCc1ccc2ccc3cccc4ccc1c2c34; Pred:1.0; Label:1
Molecule_429:CCCCN(C[C@H](CO)OCc1ccccc1)N=O; Pred:1.0; Label:1
Molecule_430:CC(Cl)C(Br)CBr; Pred:1.0; Label:1
Molecule_431:Cc1c2ccccc2c2ccc3cccc4ccc1c2c43; Pred:1.0; Label:1
Molecule_432:CN(N=O)C(=O)c1c(N(C)C(=O)OC(C)(C)C)ncn1C; Pred:1.0; Label:1
Molecule_433:Cc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O; Pred:1.0; Label:1
Molecule_434:O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_435:NC(=O)OC1CO1; Pred:1.0; Label:1
Molecule_436:O=[N+]([O-])c1c(-c2ccc(Cl)cc2)nc2sccn12; Pred:1.0; Label:1
Molecule_437:CC(=O)OO[N+](=O)[O-]; Pred:0.0; Label:1
Molecule_438:O=C(CCCl)/N=c1\sn(C(=O)CCCl)c2ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_439:NNc1ccccc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_440:Oc1cccc2cccnc12; Pred:1.0; Label:1
Molecule_441:O[C@H]1c2ccc3cc4c(ccc5ccccc54)nc3c2[C@H]2O[C@H]2[C@@H]1O; Pred:1.0; Label:1
Molecule_442:CN(C)c1ccc(/N=N/c2ccc(C=O)cc2)cc1; Pred:1.0; Label:1
Molecule_443:CN(C)CCNC(=O)c1cccc2ccc(-c3ccccc3)nc12; Pred:1.0; Label:1
Molecule_444:COc1ccc(C)cc1N; Pred:0.0; Label:1
Molecule_445:ClC(Cl)(Cl)CC1CO1; Pred:1.0; Label:1
Molecule_446:CCCCOCC1CO1; Pred:1.0; Label:1
Molecule_447:Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_448:Cc1ccc2ccc3cc4ccccc4cc3c2c1; Pred:1.0; Label:1
Molecule_449:C1=Cc2c3ccccc3cc3cccc1c23; Pred:1.0; Label:1
Molecule_450:Cc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45; Pred:1.0; Label:1
Molecule_451:BrCc1c2ccccc2cc2ccc3ccccc3c12; Pred:1.0; Label:1
Molecule_452:COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1(O)C=COC1O2; Pred:1.0; Label:1
Molecule_453:O=[N+]([O-])c1cc2ccc(N(CCCl)CCCl)cc2o1; Pred:1.0; Label:1
Molecule_454:O=C1c2cc(O)cc(O)c2C(=O)c2c(O)cc(CO)cc21; Pred:1.0; Label:1
Molecule_455:C=CC1CO1; Pred:1.0; Label:1
Molecule_456:CC(O)C(=O)NCCO; Pred:0.0; Label:1
Molecule_457:CC(C)(C)c1cc(-c2ccccc2)ccc1N; Pred:0.0; Label:1
Molecule_458:COc1cccc(/C=C/c2ccc([N+](=O)[O-])cc2)c1; Pred:1.0; Label:1
Molecule_459:O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1; Pred:1.0; Label:1
Molecule_460:ClCCOCCCl; Pred:1.0; Label:1
Molecule_461:c1ccc2c(c1)-c1cc3c(cc1C1NC21)-c1ccccc1C1NC31; Pred:1.0; Label:1
Molecule_462:CCc1cccc(CC)c1NC(=O)CO; Pred:0.0; Label:1
Molecule_463:O=C(O)C(Cl)Br; Pred:0.0; Label:1
Molecule_464:NC(CSSCC(N)C(=O)O)C(=O)O; Pred:1.0; Label:1
Molecule_465:O=[N+]([O-])c1cc2c3c(ccc4cccc(c43)CC2)c1; Pred:1.0; Label:1
Molecule_466:COc1cc2c(c3oc(=O)c4c(c13)CC[C@H]4O)[C@@H]1C=CO[C@@H]1O2; Pred:1.0; Label:1
Molecule_467:Nc1ccc(Cc2ccc(N)c(Cc3ccc(N)cc3)c2)cc1; Pred:1.0; Label:1
Molecule_468:Nc1ccc2ccccc2c1/N=N/c1ccc([N+](=O)[O-])cc1; Pred:1.0; Label:1
Molecule_469:CC/N=N\[O-]; Pred:1.0; Label:1
Molecule_470:O[C@H]1C=Cc2c(cc3ccc4cccc5ccc2c3c45)[C@@H]1O; Pred:1.0; Label:1
Molecule_471:COc1ccc(C(=O)c2ccccc2O)c(O)c1; Pred:0.0; Label:1
Molecule_472:CC1CC(=O)O1; Pred:1.0; Label:1
Molecule_473:NCCc1cc(O)c(O)cc1O; Pred:1.0; Label:1
Molecule_474:O=C1CC(=C(Cl)Cl)C(=O)N1; Pred:1.0; Label:1
Molecule_475:O=C(CBr)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1; Pred:1.0; Label:1
Molecule_476:CC(=O)c1ccc([N+](=O)[O-])cc1; Pred:0.0; Label:1
Molecule_477:COc1cc(O)c2c(=O)c3c(O[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)ccc(O)c3oc2c1; Pred:1.0; Label:1
Molecule_478:COC1OC(=O)C(Cl)=C1C(Cl)Cl; Pred:1.0; Label:1
Molecule_479:O=C(Cl)C(Cl)c1ccccc1; Pred:1.0; Label:1
Molecule_480:Cc1ccc(NO)cc1C; Pred:1.0; Label:1
Molecule_481:Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)C[C@@H]1O; Pred:0.0; Label:1
Molecule_482:CC(Br)C(Br)COP(=O)(OCC(Br)C(C)Br)OCC(Br)C(C)Br; Pred:1.0; Label:1
Molecule_483:CCCCCN(CCCCC)N=O; Pred:1.0; Label:1
Molecule_484:CN(C)N/N=C1/N=CN=C1C(N)=O; Pred:1.0; Label:1
Molecule_485:O=[N+]([O-])c1cccc([N+](=O)[O-])c1; Pred:1.0; Label:1
Molecule_486:Cc1cc2ccccc2c2ccc3ccccc3c12; Pred:1.0; Label:1
Molecule_487:CC(=C\C1=CCOC1=O)/C=C(C)/C=C/C=C(\C)C(=O)C12O[C@@H]1[C@](O)(CCO)NC2=O; Pred:1.0; Label:1
Molecule_488:Cn1c(N)nc2c3cnccc3ccc21; Pred:1.0; Label:1
Molecule_489:Clc1cc2c3ccccc3ccc2c2ccccc12; Pred:1.0; Label:1
Molecule_490:O=[N+]([O-])c1ccc2ccc3c([N+](=O)[O-])c4ccccc4c4ccc1c2c34; Pred:1.0; Label:1
Molecule_491:Cc1cnc2ccc3c(nc(N)n3C)c2n1; Pred:1.0; Label:1
Molecule_492:COC1=CC(=O)c2nc(C)c3c([nH]c4ccccc43)c2C1=O; Pred:1.0; Label:1
Molecule_493:CC(=O)Nc1ccc2[nH]c3ccccc3c2c1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_494:O=[N+]([O-])c1ccc2cccc3c2c1C=C3; Pred:1.0; Label:1
Molecule_495:C1=CC2OC2c2ncccc21; Pred:1.0; Label:1
Molecule_496:O=[N+]([O-])c1ccc2ccc3cccc4c3c2c1C1OC41; Pred:1.0; Label:1
Molecule_497:Cc1cccc2cc([N+](=O)[O-])ccc12; Pred:1.0; Label:1
Molecule_498:O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1; Pred:1.0; Label:1
Molecule_499:CC(=O)c1cc(NC(N)=O)ccc1OCC(O)CNC(C)(C)C; Pred:0.0; Label:1
Molecule_500:CC(C)=CCc1ccc(O)c2c(=O)c3c(O)c4c(cc3oc12)O[C@H]1OC=C[C@@]41O; Pred:1.0; Label:1
Molecule_501:Nc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1; Pred:1.0; Label:1
Molecule_502:c1ccc(-c2ccc(OCC3CO3)cc2)cc1; Pred:1.0; Label:1
Molecule_503:O=c1cc2c3cc4ccccc4cc3c3cccc(c3-2)c1=O; Pred:1.0; Label:1
Molecule_504:CCn1c2ccccc2c2cc([NH3+])ccc21; Pred:1.0; Label:1
Molecule_505:Nc1cc2cccc3ccc4cccc1c4c32; Pred:1.0; Label:1
Molecule_506:c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2NC12; Pred:1.0; Label:1
Molecule_507:CC(=O)Nc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1; Pred:1.0; Label:1
Molecule_508:Nc1ccc(/N=N/c2ccc(-c3ccc(/N=N/c4c(S(=O)(=O)[O-])cc5cc(S(=O)(=O)[O-])c(/N=N/c6ccccc6)c(O)c5c4N)cc3)cc2)c(N)c1; Pred:1.0; Label:1
Molecule_509:CCCCBr; Pred:0.0; Label:1
Molecule_510:NNc1ccccc1; Pred:1.0; Label:1
Molecule_511:[N-]=[N+]=NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)O; Pred:1.0; Label:1
Molecule_512:CC/C=C\C=C/C=C\C=C/OCC(O)CO; Pred:1.0; Label:1
Molecule_513:C/N=N/C(C)(C)OO; Pred:1.0; Label:1
Molecule_514:Cc1cc(O)c2c(c1)C(=O)c1c(O)c(O)cc(O)c1C2=O; Pred:1.0; Label:1
Molecule_515:COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1; Pred:1.0; Label:1
Molecule_516:NC(=O)c1cccc2cccnc12; Pred:0.0; Label:1
Molecule_517:CC(=O)N1CCC[C@@H]1C(=O)N(CC(=O)O)N=O; Pred:1.0; Label:1
Molecule_518:O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc1cccc([N+](=O)[O-])c12; Pred:1.0; Label:1
Molecule_519:N#Cc1cccc(/C=C/c2ccc(N)cc2)c1; Pred:1.0; Label:1
Molecule_520:O=[N+]([O-])c1ccc2c(c1)NCC2; Pred:1.0; Label:1
Molecule_521:N[C@H](CCC(=O)N[C@H](CSC(=O)NCCCl)C(=O)NCC(=O)O)C(=O)O; Pred:1.0; Label:1
Molecule_522:Cn1c([N+](=O)[O-])cnc1C(O)c1cccc(C(C)(C)C)c1O; Pred:0.0; Label:1
Molecule_523:Oc1ccc2ccc3c4c(ccc3c2c1)[C@H](O)[C@@H](O)[C@H]1O[C@@H]41; Pred:1.0; Label:1
Molecule_524:CCN(CC(O)C1=CC(=O)C(=[N+]=[N-])C=C1)N=O; Pred:1.0; Label:1
Molecule_525:NNc1nncc2ncccc12; Pred:1.0; Label:1
Molecule_526:Clc1cc(Cl)c2c(c1Cl)C1=NC2/N=C2/c3c(Cl)c(Cl)c(Cl)c(Cl)c3C3/N=C4\N=C(/N=c5/c6c(Cl)c(Cl)c(Cl)c(Cl)c6/c(n5[Cu]N23)=N/1)c1c(Cl)c(Cl)c(Cl)c(Cl)c14; Pred:0.0; Label:1
Molecule_527:O=[N+]([O-])c1ccccc1SSC(F)=C(Cl)Cl; Pred:1.0; Label:1
Molecule_528:Cc1cc2c(nc(N)n2C)c2ncc(-c3ccccc3)nc12; Pred:1.0; Label:1
Molecule_529:COc1ccc2c(cc3c4c(cc5c(c42)OCO5)CCN3C)c1OC; Pred:1.0; Label:1
Molecule_530:COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)C1C=COC1O4; Pred:1.0; Label:1
Molecule_531:CCOC1=CC(=O)C(NC(C)=O)=CC1=O; Pred:1.0; Label:1
Molecule_532:Fc1ccc(F)c2ncccc12; Pred:1.0; Label:1
Molecule_533:Nc1ccc(/C=C/c2cccc(N)c2)cc1; Pred:1.0; Label:1
Molecule_534:Cc1c(N)cc([N+](=O)[O-])cc1N; Pred:1.0; Label:1
Molecule_535:CN(C)CCNC(=O)c1cccc2cc(-c3ccccc3)oc12; Pred:1.0; Label:1
Molecule_536:C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1; Pred:1.0; Label:1
Molecule_537:COc1ccc(N=O)cc1; Pred:1.0; Label:1
Molecule_538:O=[N+]([O-])c1cc[n+]([O-])cc1; Pred:1.0; Label:1
Molecule_539:O=C(ON=C1C=CC(=NOC(=O)c2ccccc2)C=C1)c1ccccc1; Pred:1.0; Label:1
Molecule_540:CN(C)CCCNc1c2ccccc2nc2ccc([N+](=O)[O-])cc12; Pred:1.0; Label:1
Molecule_541:c1cc2cccc3c4cccc5cccc(c(c1)c23)c54; Pred:1.0; Label:1
Molecule_542:CN(C)c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1; Pred:0.0; Label:1
Molecule_543:Cc1ccc2cccnc2c1; Pred:1.0; Label:1
Molecule_544:CC1=CC(=O)c2nc(C)c3c([nH]c4ccccc43)c2C1=O; Pred:0.0; Label:1
Molecule_545:O=C1CCc2c1cc(C(F)(F)F)c1c3c(ccc21)[C@H](O)[C@@H](O)C=C3; Pred:1.0; Label:1
Molecule_546:CCCCCN1C2c3ccccc3-c3ccccc3C21; Pred:1.0; Label:1
Molecule_547:O=C(O)CCCc1ccc(NCCCl)cc1; Pred:1.0; Label:1
Molecule_548:CCCOO; Pred:1.0; Label:1
Molecule_549:O=C1OCC(CCl)=C1Br; Pred:1.0; Label:1
Molecule_550:C1=Cc2c3ccccc3cc3cc4ccccc4c1c23; Pred:1.0; Label:1
Molecule_551:Nc1cc(Cl)c([N+](=O)[O-])cc1O; Pred:0.0; Label:1
Molecule_552:O=[NH+][O-]; Pred:1.0; Label:1
Molecule_553:O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1; Pred:1.0; Label:1
Molecule_554:[2H]C([2H])([2H])/N=N/[O-]; Pred:1.0; Label:1
Molecule_555:Cc1c2ccccc2c(CBr)c2ccccc12; Pred:1.0; Label:1
Molecule_556:Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-]; Pred:0.0; Label:1
Molecule_557:CC(=O)N(O)c1ccc2ccc3cccc4ccc1c2c34; Pred:1.0; Label:1
Molecule_558:O=CN(O)c1ccc(Oc2ccccc2)cc1; Pred:1.0; Label:1
Molecule_559:Cc1c(N)cc([N+](=O)[O-])cc1[N+](=O)[O-]; Pred:1.0; Label:1
Molecule_560:O=C(OCC1CCC2OC2C1)C1CCC2OC2C1; Pred:1.0; Label:1
Molecule_561:Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1; Pred:0.0; Label:1
Molecule_562:O=C1OCC(Br)=C1Br; Pred:1.0; Label:1
Molecule_563:CC(O)CCl; Pred:1.0; Label:1
Molecule_564:COc1ccc2nc3cc(Cl)ccc3c(NC(C)CCCN(CCCl)CCCl)c2c1; Pred:1.0; Label:1
Molecule_565:NNc1nncc2cnccc12; Pred:1.0; Label:1
Molecule_566:NC(=O)N(CCC(=O)O)N=O; Pred:1.0; Label:1
Molecule_567:OC(CBr)C(O)C(O)C(O)CBr; Pred:1.0; Label:1
Molecule_568:CNc1nc2c3cccnc3ccc2n1C; Pred:1.0; Label:1
